seq_idx,timestamp_us,filename,t_step,gt_x,gt_y,pred_x,pred_y,lateral_error,longitudinal_error,abs_lateral_error,abs_longitudinal_error,l2
222,1782210319620934486,1782210319624711407.png,4,0.5781587958335876,8.175052642822266,0.8800954818725586,8.078279495239258,0.30193668603897095,-0.09677314758300781,0.30193668603897095,0.09677314758300781,0.31706592440605164
222,1782210319620934486,1782210319624711407.png,5,0.7509660720825195,10.17420768737793,1.227281093597412,10.132560729980469,0.4763150215148926,-0.04164695739746094,0.4763150215148926,0.04164695739746094,0.4781322777271271
222,1782210319620934486,1782210319624711407.png,6,0.9796258807182312,12.163628578186035,1.550329327583313,12.206487655639648,0.5707034468650818,0.04285907745361328,0.5707034468650818,0.04285907745361328,0.5723105072975159
223,1782210320120934486,1782210320091204407.png,1,0.02180042304098606,2.0428621768951416,0.09509474039077759,2.0881357192993164,0.07329431921243668,0.045273542404174805,0.07329431921243668,0.045273542404174805,0.08614958077669144
223,1782210320120934486,1782210320091204407.png,2,0.08587022125720978,4.072045803070068,0.26329323649406433,4.2388105392456055,0.17742301523685455,0.1667647361755371,0.17742301523685455,0.1667647361755371,0.2434941530227661
223,1782210320120934486,1782210320091204407.png,3,0.16634967923164368,6.102349758148193,0.4988829493522644,6.422824859619141,0.3325332701206207,0.32047510147094727,0.3325332701206207,0.32047510147094727,0.4618253707885742
223,1782210320120934486,1782210320091204407.png,4,0.250719279050827,8.10675048828125,0.8059677481651306,8.611413955688477,0.555248498916626,0.5046634674072266,0.555248498916626,0.5046634674072266,0.750324010848999
223,1782210320120934486,1782210320091204407.png,5,0.3911289870738983,10.104039192199707,1.119939923286438,10.79223346710205,0.7288109064102173,0.6881942749023438,0.7288109064102173,0.6881942749023438,1.0023854970932007
223,1782210320120934486,1782210320091204407.png,6,0.5359276533126831,12.101738929748535,1.4006764888763428,12.996601104736328,0.8647488355636597,0.894862174987793,0.8647488355636597,0.894862174987793,1.2444151639938354
224,1782210320620934486,1782210320624630407.png,1,0.02676507458090782,2.0291550159454346,0.07451123744249344,2.145693302154541,0.04774616286158562,0.11653828620910645,0.04774616286158562,0.11653828620910645,0.12593993544578552
224,1782210320620934486,1782210320624630407.png,2,0.07009632140398026,4.0594987869262695,0.2046087086200714,4.363831520080566,0.13451239466667175,0.3043327331542969,0.13451239466667175,0.3043327331542969,0.3327341377735138
224,1782210320620934486,1782210320624630407.png,3,0.11784382909536362,6.063961505889893,0.3883596360683441,6.603252410888672,0.2705157995223999,0.5392909049987793,0.2705157995223999,0.5392909049987793,0.6033353209495544
224,1782210320620934486,1782210320624630407.png,4,0.22153642773628235,8.062649726867676,0.6267696022987366,8.841465950012207,0.4052331745624542,0.7788162231445312,0.4052331745624542,0.7788162231445312,0.8779342770576477
224,1782210320620934486,1782210320624630407.png,5,0.33006855845451355,10.061224937438965,0.8678423166275024,11.0665864944458,0.5377737283706665,1.005361557006836,0.5377737283706665,1.005361557006836,1.1401546001434326
224,1782210320620934486,1782210320624630407.png,6,0.41879603266716003,12.046238899230957,1.0779484510421753,13.305765151977539,0.6591523885726929,1.259526252746582,0.6591523885726929,1.259526252746582,1.4215794801712036
225,1782210321120934486,1782210321091474407.png,1,0.03941155970096588,2.0318005084991455,0.04150049388408661,2.1231465339660645,0.0020889341831207275,0.09134602546691895,0.0020889341831207275,0.09134602546691895,0.09136990457773209
225,1782210321120934486,1782210321091474407.png,2,0.08325822651386261,4.03779935836792,0.11806537955999374,4.288260459899902,0.034807153046131134,0.2504611015319824,0.034807153046131134,0.2504611015319824,0.2528681457042694
225,1782210321120934486,1782210321091474407.png,3,0.1831882745027542,6.037747383117676,0.223335400223732,6.4565324783325195,0.04014712572097778,0.41878509521484375,0.04014712572097778,0.41878509521484375,0.42070508003234863
225,1782210321120934486,1782210321091474407.png,4,0.28768840432167053,8.038369178771973,0.35277247428894043,8.612092018127441,0.0650840699672699,0.5737228393554688,0.0650840699672699,0.5737228393554688,0.577402651309967
225,1782210321120934486,1782210321091474407.png,5,0.3725627064704895,10.024945259094238,0.4839845895767212,10.746846199035645,0.11142188310623169,0.7219009399414062,0.11142188310623169,0.7219009399414062,0.7304490208625793
225,1782210321120934486,1782210321091474407.png,6,0.4261886775493622,11.994257926940918,0.5994670391082764,12.875801086425781,0.17327836155891418,0.8815431594848633,0.17327836155891418,0.8815431594848633,0.898411750793457
226,1782210321620934486,1782210321624847407.png,1,0.026482349261641502,2.00603985786438,0.019757777452468872,2.0880866050720215,-0.00672457180917263,0.0820467472076416,0.00672457180917263,0.0820467472076416,0.08232185989618301
226,1782210321620934486,1782210321624847407.png,2,0.10913010686635971,4.006584644317627,0.0605933852493763,4.213649749755859,-0.048536721616983414,0.20706510543823242,0.048536721616983414,0.20706510543823242,0.21267762780189514
226,1782210321620934486,1782210321624847407.png,3,0.19627422094345093,6.007687568664551,0.11776839941740036,6.330808162689209,-0.07850582152605057,0.3231205940246582,0.07850582152605057,0.3231205940246582,0.3325207829475403
226,1782210321620934486,1782210321624847407.png,4,0.26395314931869507,7.994667053222656,0.18703994154930115,8.43720817565918,-0.07691320776939392,0.44254112243652344,0.07691320776939392,0.44254112243652344,0.4491751194000244
226,1782210321620934486,1782210321624847407.png,5,0.30057263374328613,9.964203834533691,0.26286250352859497,10.51679801940918,-0.03771013021469116,0.5525941848754883,0.03771013021469116,0.5525941848754883,0.5538793802261353
226,1782210321620934486,1782210321624847407.png,6,0.23659443855285645,11.940681457519531,0.32949748635292053,12.582098960876465,0.09290304780006409,0.6414175033569336,0.09290304780006409,0.6414175033569336,0.6481106281280518
227,1782210322120934486,1782210322091340407.png,1,0.05269014835357666,2.0014615058898926,0.013612648472189903,2.0493876934051514,-0.03907749801874161,0.04792618751525879,0.03907749801874161,0.04792618751525879,0.061838261783123016
227,1782210322120934486,1782210322091340407.png,2,0.10988057404756546,4.00347375869751,0.04205166548490524,4.132268905639648,-0.06782890856266022,0.12879514694213867,0.06782890856266022,0.12879514694213867,0.1455642580986023
227,1782210322120934486,1782210322091340407.png,3,0.147812157869339,5.991115570068359,0.08412351459264755,6.201076030731201,-0.06368864327669144,0.2099604606628418,0.06368864327669144,0.2099604606628418,0.21940746903419495
227,1782210322120934486,1782210322091340407.png,4,0.1549416184425354,7.960894584655762,0.13577109575271606,8.26278305053711,-0.019170522689819336,0.30188846588134766,0.019170522689819336,0.30188846588134766,0.3024965524673462
227,1782210322120934486,1782210322091340407.png,5,0.06138382852077484,9.936089515686035,0.19523337483406067,10.293441772460938,0.13384954631328583,0.35735225677490234,0.13384954631328583,0.35735225677490234,0.381597101688385
227,1782210322120934486,1782210322091340407.png,6,-0.1114623099565506,11.881335258483887,0.24505257606506348,12.307233810424805,0.3565148711204529,0.42589855194091797,0.3565148711204529,0.42589855194091797,0.5554209351539612
228,1782210322620934486,1782210322591337407.png,1,0.031424541026353836,2.002101421356201,0.016549311578273773,2.098041296005249,-0.014875229448080063,0.09593987464904785,0.014875229448080063,0.09593987464904785,0.09708620607852936
228,1782210322620934486,1782210322591337407.png,2,0.04360808804631233,3.989699125289917,0.03744500130414963,4.265336990356445,-0.0061630867421627045,0.2756378650665283,0.0061630867421627045,0.2756378650665283,0.2757067382335663
228,1782210322620934486,1782210322591337407.png,3,0.025053847581148148,5.95914888381958,0.06950056552886963,6.418169021606445,0.04444671794772148,0.45902013778686523,0.04444671794772148,0.45902013778686523,0.46116697788238525
228,1782210322620934486,1782210322591337407.png,4,-0.09417559951543808,7.93263053894043,0.10866553336381912,8.56406307220459,0.2028411328792572,0.6314325332641602,0.2028411328792572,0.6314325332641602,0.6632130742073059
228,1782210322620934486,1782210322591337407.png,5,-0.2923654317855835,9.87516975402832,0.154642254114151,10.680784225463867,0.4470076858997345,0.8056144714355469,0.4470076858997345,0.8056144714355469,0.9213199615478516
228,1782210322620934486,1782210322591337407.png,6,-0.5336280465126038,11.845564842224121,0.19327804446220398,12.779385566711426,0.7269060611724854,0.9338207244873047,0.7269060611724854,0.9338207244873047,1.183390736579895
229,1782210323120934486,1782210323124718407.png,1,-0.004437291994690895,1.9876735210418701,0.007814068347215652,2.037768840789795,0.012251360341906548,0.050095319747924805,0.012251360341906548,0.050095319747924805,0.051571667194366455
229,1782210323120934486,1782210323124718407.png,2,-0.03919890895485878,3.9569427967071533,-0.05334090441465378,4.127755165100098,-0.014141995459794998,0.17081236839294434,0.014141995459794998,0.17081236839294434,0.17139679193496704
229,1782210323120934486,1782210323124718407.png,3,-0.17477841675281525,5.929450511932373,-0.24764657020568848,6.203327655792236,-0.07286815345287323,0.2738771438598633,0.07286815345287323,0.2738771438598633,0.2834051251411438
229,1782210323120934486,1782210323124718407.png,4,-0.3889540135860443,7.870384693145752,-0.6211007833480835,8.227102279663086,-0.23214676976203918,0.356717586517334,0.23214676976203918,0.356717586517334,0.4256049394607544
229,1782210323120934486,1782210323124718407.png,5,-0.646487832069397,9.838835716247559,-1.230717420578003,10.185517311096191,-0.584229588508606,0.3466815948486328,0.584229588508606,0.3466815948486328,0.6793469786643982
229,1782210323120934486,1782210323124718407.png,6,-1.0373518466949463,11.801016807556152,-2.051429033279419,12.042978286743164,-1.0140771865844727,0.24196147918701172,1.0140771865844727,0.24196147918701172,1.042543888092041
230,1782210323620934486,1782210323591724407.png,1,-0.03089994750916958,1.9694626331329346,0.002455885522067547,2.030648708343506,0.03335583209991455,0.06118607521057129,0.03335583209991455,0.06118607521057129,0.06968749314546585
230,1782210323620934486,1782210323591724407.png,2,-0.16256335377693176,3.942375659942627,-0.06862527132034302,4.1159138679504395,0.09393808245658875,0.1735382080078125,0.09393808245658875,0.1735382080078125,0.19733187556266785
230,1782210323620934486,1782210323591724407.png,3,-0.3729313313961029,5.88383150100708,-0.27650710940361023,6.184661865234375,0.09642422199249268,0.3008303642272949,0.09642422199249268,0.3008303642272949,0.315905898809433
